Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Australia,AUS,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,4.03891765364057,0.427623198498225,1.71907625369214,3.08125850496981,3.6219239900027,3.59394231998627,-0.249638293405809,4.14761706992304,0.799605369465311,0.392649516826893,0.552541705648053,1.61382817516942,3.83509557784249,1.13754383390463,-0.0892032264191016,-0.480133360671147,3.45917359960191,0.480539629648916,1.50237603554051,2.87749364496219,2.77565703130904,-0.311695856625278,1.09970648680306,0.876912915658565,1.07316914816292,3.17088597708069,2.05466544933117,1.82615061106257,3.8609938632442,4.53049131423779,3.0221871183191,1.79841216578791,1.84694349388207,2.7557720620071,3.82842061892626,3.17408785124546,1.73450527896581,4.78476012080958,2.83442642086231,-1.48131583279381,1.65966040808074,2.55025925044944,1.19091045154805,0.0326282325015228,0.921928806429051,0.884105121579793,1.1463617615222,0.574216449245341,1.33342525881331
Austria,AUT,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,6.24301493317738,5.46542054648845,4.78964073414801,2.81696372896323,3.52158173368373,4.72927609323028,6.38902901434206,-1.62591849508661,4.92544176100165,2.5198049013725,1.01745276814282,1.8500273195901,5.60477114934548,-2.12144100445303,1.76308881992627,2.1280420313625,2.35301568916762,2.26300854080061,3.12253072701753,3.44358366564907,1.97178347981881,2.34669418478602,-0.716184296563284,1.65104077220224,0.698131802564376,2.80004600249006,0.306354602968995,2.79242168749821,2.21846291944362,2.86876852588209,0.893968520741211,0.187855831678419,1.24843284757183,1.68804108502709,1.55420568140192,1.58849003115853,0.776530858940532,0.630809445691582,0.586816086383379,0.751898330839595,1.0040398751453,0.0646491986889117,-0.666207248635772,-0.477181257834744,-0.632233880174184,0.524291144303476,0.717327592466674,0.635680076084583
Azerbaijan,AZE,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-26.4262273288113,-27.7828119888349,-3.71531621650379,8.39978128890684,10.8257200015372,12.8240442215861,11.2196472483211,20.7506195111761,-3.87157103249439,11.593508556806,4.97868495159335,9.68797128807599,19.9652166130012,34.8812751142308,16.7561609596346,4.37052154889726,4.20308500088005,-15.9774150893499,22.3013531826928,0.85098591466047,..,..,..,..,..,..
"Bahamas, The",BHS,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.75812028388454,-6.08091303535339,-6.78625353982594,-2.16209250045358,0.422630279821107,5.64837924341386,5.01565830260557,-0.0718784158710548,10.2391018873319,6.76522153310677,0.939197778790941,-0.777860221180816,1.87978129673306,-2.611771834979,-3.36269546374361,6.08393809698799,1.02214529625245,-0.694664310810893,-5.25968161371605,-11.4382031055988,-0.505657543263709,-3.31104351393221,2.68222729378607,-3.00654961169784,3.69282857050963,-0.266281404788302,-1.15888055762237,5.69158384358511,0.930083101759678
Bahrain,BHR,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3709197445899,-4.45765492550848,-2.49323901619843,-4.79750500313773,-4.11462695466562,-6.13064706945244,-3.02059016825638,16.3403760178894,4.36181387928174,9.06916132691038,3.50757927972147,-0.564889155516113,8.63209572095917,-2.24529103338924,-0.107708644557462,-3.9905667370883,-3.32240343814971,-6.60705457888363
Bangladesh,BGD,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,6.11248256163582,-5.43205809475447,-7.71324616596159,-15.3061027144649,-6.36540296981437,-6.41047432696227,-2.36987657951802,-14.658349755214,12.6492724997586,0.35651676069925,1.29850870575845,-5.91011522706975,-5.6669630890778,-0.01263833940871,4.44478101926791,-1.30074182379506,0.182834945638604,0.0700845024520049,1.21893664486177,-1.61131984126808,5.05505324500344,-2.60810402719211,1.65028145282358,1.18706407293566,1.46743573784114,1.55524495275819,-2.20228214958613,-1.06116023201875,-0.401412078661025,1.90849696750786,2.9454977573951,2.18681385380685,-0.765488296490631,2.26579693619095,4.27159088076077,5.15880958660794,5.61524725895168,6.12414109052561,2.79582957826887,1.15569399256907,3.4340325450076,5.28008003460599,2.91871233148093,3.91839653634638,2.82398838873499,4.64143240525456,1.88430224976553,6.28244071623365,9.86318119866473
Barbados,BRB,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-6.28354491917197,-5.68460577260043,-5.11085375359033,-13.8826718884647,-11.3694155002485,5.68516425040129,11.3423527523614,13.7873695237986,9.5552208262814,8.23684803733273,17.9096121132126,11.7493264934048,7.94531913430683,10.1496405185028,15.4276395322937,13.3965458442615,13.8904815604728,16.7337851697148,0.223409295272518,9.63872366292556,2.39563007548651,10.788419494335,10.6343632022469,4.18771274444312,-2.47531220116224,-3.3108298858441,4.71754976681692,8.08237226935489
Belgium,BEL,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,4.72822490216195,5.50539673809772,7.81018712875333,2.48148453380483,0.564696512882861,4.89648905569366,2.50461244303304,2.40074212837547,5.03698708954805,-0.92205055351468,0.42058389310246,2.46635486881068,-0.14226435962901,0.370530930626373,2.67785477324729,2.68229155381322,1.64863234488408,2.99007710253272,2.93314723017788,2.86728354746504,2.63819051243483,1.4955428178925,-0.83646944525465,2.07984539983133,1.36352977196206,1.76428056094176,1.28773964805453,2.91901672195382,1.87886215697624,2.56781793047651,0.596655518409392,0.161598804394927,0.297080924025835,0.62772641753439,0.887810433951501,1.10580451372795,1.34533571067787,0.577283975289049,-0.221532947350241,2.07221438820314,-0.438335050201061,0.84013836809919,1.19116479031769,0.106616137759843,0.998173997831657,1.37195635384226,1.44072731822493,1.00567275256083
Belize,BLZ,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,-22.6425840669676,10.4502290793497,-10.2288028167406,-17.2002404356561,-8.6801378247156,-10.0017126291556,15.7820789602737,14.2419767891741,9.12964418956463,5.02601378586395,8.70353230968142,72.6195491391509,-0.222463686777971,3.46104040840596,1.97890785999888,-1.62424792925347,-1.36545151933791,2.74246964776059,4.74265092538137,4.48060781870613,6.37302249300657,3.72817503529402,0.9859288221367,-2.79171252907877,-4.54477520678445,-4.96507547447645,0.679337994970354,-4.39720076958076,1.58148382989494,0.77998821003375,2.19001936445311,-1.08258961034331,2.63732343075458,-1.46770895667451,2.55732642462567,3.20788140526966,-6.14310478394437,-4.80805543718031
Benin,BEN,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,-0.606434748640154,-1.23225697832649,1.62601726143441,1.5032452782348,-1.762395107158,-4.31838645079165,-2.55434689412955,9.32512372992305,0.0808813070578083,2.4702680251054,2.62435435539135,6.1770466199192,-14.0856281864473,-4.40931529923105,5.09177748330151,8.0593667740696,-4.42034223905007,-4.92858482643979,8.15610020099831,-10.1246162725198,-8.438742976005,5.85036316599108,2.20885418426427,1.66808379478267,-8.50223631180188,0.850897567994238,2.45707756187707,1.88663572596568,2.37569274245143,2.25427133378543,4.37104163945369,1.27762152026793,1.19277999413316,-0.366178142317551,0.961933175277025,-0.890102203106295,1.38292794547799,0.841644284670423,1.43293268185612,-0.0160354336348973,-0.775385706726439,0.877220498997161,-0.897551452821929,1.18461803288432,0.839915946256497,2.37388457791916,-0.842107153046356,0.692473667594768,0.707773620101548
Bermuda,BMU,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-8.86210594043025,17.6018614641778,14.6300155986771,6.89749666283812,20.4883724407473,-36.1044554482309,70.9145502905587,-9.45501847635694,9.98106620466952,4.60509871308297,4.78977493524432,-3.72336882596713,58.3591075425127,-5.05610510189129,12.4542173401383,-6.03749361879336,3.88971186172655,13.5447079596266
Bolivia,BOL,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,4.30926979697057,1.35950644703343,-1.18008489138991,5.92858282964876,0.925972886280775,1.83890422468762,5.45699124051833,2.85132014059413,-4.92681361016929,-1.31369783483035,-0.296404816540303,-1.65237315938344,-5.94224223269141,-6.48899559945144,-2.02381743430263,1.86939706077854,2.81768849582105,0.96896764968939,-1.21781625697776,-0.347552543892974,1.21241132033809,1.16287056380251,1.39407081957452,1.17826466685342,0.811446948732282,0.846248306716518,1.18272996859386,3.3278317148322,3.18237614893448,0.767345670409853,0.344188522858843,-0.64244125344463,0.147066283292503,0.0190707206546961,1.05792143039656,1.50205492714555,2.26415781465296,2.3933486457687,3.71411618757729,1.96014360510056,2.28260078540285,3.51029364041588,2.94517173548017,4.2723510575545,3.80392632840834,3.6199085321921,1.87830591910698,3.22392616726232,2.82873997583164
Bosnia and Herzegovina,BIH,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.2049208335041,0.342023776394456,-3.94684235805236,0.908884626886433,1.01996947570287,0.910251533118455,1.81276411300217,3.7095239951708,3.35395356830661,3.57324783089778,1.7311887652462,3.19135801563324
Botswana,BWA,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,6.48882841402607,4.62985144749371,8.39913141082246,8.22556389372622,-1.75464198310966,-5.32944856621798,-8.00596532937865,-9.78404810388557,3.61132584604221,13.0624246566,2.94497562939205,-3.62097574040405,4.87502271341597,20.6913964546979,18.3768059088087,6.68375663937917,-3.97766986011095,-4.83172827587681,-0.142642225662385,14.1457243035649,2.93539176448532,10.8218951644803,-0.206540996576962,-2.10031159018062,-3.28583458587671,-6.25049943690236,3.10831291867389,-0.406519935972653,1.25842965674255,8.70962528408508,14.8959701345732,12.5684984590292,14.7990776807832,3.48763689300313,6.78196050286577,6.36220383348306,-2.5226625604074,8.86853742782185,-0.409464751954943,2.43504371466325,0.383935859153354,4.36558857144757,1.81349649649188
Brazil,BRA,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,15.4144102227733,10.2329527043935,8.8782792945899,6.58895021522386,9.38874176595546,-7.49490184385301,14.7342625943819,8.88006803061643,-0.487453266998244,7.94358461417607,6.38426897885745,-4.60854100079747,0.855769676607025,2.74418334376354,7.05481760141919,-3.34493700925549,-1.21237526580512,-5.82157452100806,-0.603313731341217,-5.66299304294921,1.07175995071496,6.38812196978836,-2.32744879002,2.81231585735038,5.70220909431167,6.88720082861684,1.43935120344484,1.43435336201019,-2.22642304282186,-1.09750114575299,2.56153385627707,-0.596821770715223,-0.00251817020907197,-1.78868124923099,2.6825359599014,3.23215676941675,4.14312292388932,5.27794118327003,5.41092401196377,3.45639744114908,5.23759986183589,3.86255491074417,2.5788211736473,2.57118178742594,1.37896447386048,-4.02502699563215,-4.67191114195806,1.20694911102646,1.25818521987426
British Virgin Islands,VGB,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.87610899956027,-4.44658113396699,18.9407840767938,13.9732666369501,-10.2577227318956,-7.20669440967855,8.62770945241832,10.2786688700602,-11.8342136553279,-4.95347724960499,-8.93059045863568,2.10814154488715,-1.25118720478035,13.6755424503305,10.3443231453065,-2.1124250746405,2.28743030628216,0.723396904306426,0.562040103653615,3.76187695583776,0.550683493466607,4.06089645251997,7.21878188074628,4.60842169825328,-4.9671210926374,3.9252737121317,-2.46752937506869,3.57046909822768,1.10828187886405
Bulgaria,BGR,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,4.17949497425315,4.96777623792212,2.05276032103399,4.90956020398086,-0.106773924093901,1.93092287313783,5.55969621800149,6.44026473169839,-2.68450803574829,7.62011624282042,-24.303872560526,-1.34627127229662,-2.12236957835236,-4.07480334150627,19.0979878653395,3.83708604263148,-31.9934411041368,-1.33805700621963,7.90418899589294,9.83787566279995,9.82436782508715,8.12329168714942,7.2448495503225,10.1858296553454,8.24483084345029,9.33079918525348,12.1516722708747,4.14624421815017,-3.76742144692635,0.973877528066836,3.25488629479251,3.935213834105,-2.04056153423167,3.49559522811764,4.46774950780278,4.23069858292013,4.56585781952079,5.12202342731467
Burkina Faso,BFA,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,-7.49135974270534,0.245896969331611,-5.99370218530521,-2.64097494994296,4.13600794291573,4.51770396376867,4.6542454020633,9.13156899582495,-2.7682600425623,0.383881137737092,4.98762613185446,1.71313068887005,-0.759854604566485,-2.07688150378264,-8.73462435925549,1.96937094770617,11.214949774126,-7.59733805283277,2.88703150367027,-4.39505929149739,-5.52031231643269,2.48437134129,-1.9651799008881,3.80487087311319,-22.1740293837186,13.7792676324727,15.1130883803473,-0.363731546443717,10.1101875262528,13.6490708284874,-3.00034067064892,1.71092586420892,3.09059704581895,1.62161183510059,3.29098543521373,5.12549974865325,0.905359408965126,-1.68536030197419,7.76551643057661,-1.27043647126673,2.0751694450413,3.67605068259059,6.97049174324809,2.61892431175981,-1.41714674287623,0.324510749014422,1.24357664290528,-2.20056724618598,0.747223447454388
Burundi,BDI,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.52919315151739,-3.7916015750346,-2.89371760129931,-1.48915439612057,5.34732507108333,-6.12871517690091,0.754759914651416,9.10700264328126,6.90100217311907,-4.65185225993811,0.106671449582635,-2.93052236382638,-3.44976176297553,4.45242918049999,0.719578609254867,7.12206990541016,0.565963642977934,-5.09373827901686,-4.77375568673743,-2.97840636490523,0.273743226480974
Cabo Verde,CPV,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.391147027972806,4.81088492891976,-2.43674357541343,0.893014249133998,2.04489756626494,0.503270447442986,-0.0844595335832423,1.90793779276723,1.2151697432281,5.87492376815979,0.32285416471673
Cambodia,KHM,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.44232046614658,4.67669540245512,6.21352713711794,-4.54778949616582,7.48505507990697,3.56234511696742,2.65838861268463,0.20632305652228,6.64413674224846,6.08973697259718,10.3718986004195,10.4519269385094,5.34154209667419,2.30188540527743,11.088260521554,-1.65777051629081,7.10616719201758,8.67554168621409,2.94653284236139,4.03105909589733,2.79227910589665,4.24017001762485,5.08712193692247,2.97805370115252,3.01946761377123
Cameroon,CMR,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,-1.24825586968549,6.46571495589107,-4.10011709617488,-3.18902873059034,6.41294537836094,13.8421120775988,-9.82189079975225,16.3351213154776,7.91847692184837,4.36799339318748,-16.7998842125292,15.0195169481631,10.545524240668,-3.78148606239532,-2.49175990588286,2.53240468653075,20.2180985647652,1.30731882456401,-14.5391525833553,-15.9944454666952,-5.06783623804364,-5.29048692113732,-12.4667163655289,12.7797272853327,1.54881182148191,-0.567097177668145,1.29018491762065,6.1082096319699,0.986585227276422,3.49844014622916,3.10920909644523,1.15082670611038,0.191811144198212,3.91256816978192,1.60943785080836,2.23942042296818,0.467822240087827,1.56540922346051,0.598348371420656,-1.00567284137657,0.256806212625222,0.213250808266878,1.78438955017899,3.3376213857256,2.47512166698156,2.52313076189201,0.630907713264534,1.57402747512272,2.00438512222152
Canada,CAN,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,2.69901195248316,5.62518731791148,5.43519158729315,3.54125054340162,2.3147729537273,3.75370657508441,1.58338122389712,1.96329013918377,1.28132990850804,0.404169712648354,-0.0432316690358761,-3.71705641355786,1.48823554801439,2.86271383631176,3.94613321580468,2.3993063569951,2.51524073558906,2.78287379845621,1.57204144757711,-0.145793111605173,-2.3352879976304,0.347953998462842,0.744795481079578,1.77012271721738,1.19174560305504,1.8984695575331,3.85176455159957,1.88807417199961,3.0942957523587,3.0993635725586,1.29837168201938,2.87360784531305,1.82215988275919,2.10394764442943,2.95051869336042,3.15036822404639,3.40375597437199,1.88187890766149,-1.05133681983611,2.44040768094855,1.28169012599525,0.795536137762554,1.54907362959787,1.55207867863962,1.56022264212655,0.954445150686752,2.33486802348249,0.721854015267056
Cayman Islands,CYM,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.14495465710901,-0.678252509193854,8.20074875186737,-46.0681300775788,2.12003592761816,1.20478330729632,7.82470697424709,-0.599137534317109,11.6237591836212
Chad,TCD,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.89812966416618,7.55869155942916,2.99626668169795,0.00161028519526951,5.13630128099879,5.20714629495049,3.41196147595151,-6.55971998761711,-7.45577377615996,-2.83666982332612,-2.29918137162004
Channel Islands,CHI,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,-2.1879720718653,11.3429577848079,6.00066617890715,-8.04814716976952,-19.5498161416759,-12.7890612439705,-1.28064910005999,14.2472913488217,5.91475664449939,4.92182122047797,5.38209849667935,11.7963099686897,-15.9258744582487,-7.03096756207687,-0.789733057064367,-2.42813576430882,3.5256043997163,5.55644126468539,5.32312197865042,8.3656197531959,0.530063823370426,7.09027945077398,11.9276254927735,5.69387736546784,6.48567331552724,8.17847529962184,7.8824528161601,6.16286816499007,3.51906313976183,-2.20275137710026,2.91813059080812,0.906895795829456,1.04493876179257,3.43145320496549,7.16069819221421,6.58910777054619,6.33011356731589,5.9366917287782,3.04336016564154,-1.90691939541667,9.55304139553333,7.12621458134231,5.03424844779705,3.55738115462394,1.58749190814919,0.927387616405696,1.35431476268985,1.94630121974988,2.29661553322693
